filename,commentLines,functionCount,functionLines,includeLines,totalLines,whitespaceLines
/cmpt816/linux/scripts/mod/empty.c,1,0,0,0,2,1
/cmpt816/linux/init/main.c,189,40,499,72,940,124
/cmpt816/linux/init/version.c,8,1,16,7,51,6
/cmpt816/linux/init/do_mounts.c,84,22,418,24,638,81
/cmpt816/linux/init/do_mounts_initrd.c,22,4,80,10,138,18
/cmpt816/linux/init/do_mounts_md.c,51,6,211,4,313,34
/cmpt816/linux/init/initramfs.c,22,31,504,13,629,58
/cmpt816/linux/init/calibrate.c,76,7,182,6,305,31
/cmpt816/linux/init/init_task.c,5,1,2,11,27,5
/cmpt816/linux/arch/x86/ia32/sys_ia32.c,35,18,140,26,246,28
/cmpt816/linux/arch/x86/ia32/ia32_signal.c,62,14,321,25,501,82
/cmpt816/linux/arch/x86/ia32/nosyscall.c,0,1,4,2,8,2
/cmpt816/linux/arch/x86/ia32/syscall_ia32.c,5,1,5,6,26,6
/cmpt816/linux/arch/x86/ia32/audit.c,0,6,40,6,43,7
/cmpt816/linux/arch/x86/kernel/process_64.c,95,15,360,34,565,61
/cmpt816/linux/arch/x86/kernel/signal.c,133,25,495,27,806,123
/cmpt816/linux/arch/x86/kernel/traps.c,172,26,438,45,796,97
/cmpt816/linux/arch/x86/kernel/irq.c,88,11,287,17,464,62
/cmpt816/linux/arch/x86/kernel/irq_64.c,16,2,42,11,90,15
/cmpt816/linux/arch/x86/kernel/dumpstack_64.c,67,9,212,12,353,48
/cmpt816/linux/arch/x86/kernel/time.c,23,7,47,11,96,11
/cmpt816/linux/arch/x86/kernel/ioport.c,35,2,49,13,115,17
/cmpt816/linux/arch/x86/kernel/ldt.c,26,9,205,12,281,33
/cmpt816/linux/arch/x86/kernel/dumpstack.c,46,18,200,14,347,48
/cmpt816/linux/arch/x86/kernel/nmi.c,178,22,260,16,557,78
/cmpt816/linux/arch/x86/kernel/setup.c,204,42,695,81,1274,218
/cmpt816/linux/arch/x86/kernel/x86_init.c,10,17,120,20,164,22
/cmpt816/linux/arch/x86/kernel/i8259.c,113,25,206,22,401,52
/cmpt816/linux/arch/x86/kernel/irqinit.c,60,9,98,26,219,35
/cmpt816/linux/arch/x86/kernel/jump_label.c,40,6,78,9,145,13
/cmpt816/linux/arch/x86/kernel/irq_work.c,5,5,33,5,51,7
/cmpt816/linux/arch/x86/kernel/probe_roms.c,11,13,184,21,269,52
/cmpt816/linux/arch/x86/kernel/sys_x86_64.c,21,7,117,19,193,27
/cmpt816/linux/arch/x86/kernel/x8664_ksyms_64.c,7,0,0,8,76,13
