1164.0,3.0,12.0,14.0,5.0,14.0,5.0,79.0,1.0,9.0
12.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,88.0,0.0,13.0,0.0,3.0,0.0,0.0
2.0,0.0,3.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,10.0,8.0,73.0,0.0,0.0,0.0,8.0
15.0,0.0,0.0,0.0,9.0,0.0,88.0,2.0,0.0,0.0
40.0,1.0,0.0,0.0,0.0,0.0,2.0,264.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,101.0
