2123.0,3.0,13.0,37.0,3.0,4.0,72.0,1.0,8.0
19.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,0.0,0.0,164.0,4.0,1.0,11.0,0.0,0.0
0.0,0.0,1.0,0.0,37.0,0.0,22.0,0.0,0.0
16.0,0.0,0.0,4.0,0.0,137.0,2.0,0.0,0.0
54.0,1.0,0.0,5.0,4.0,2.0,307.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
19.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,112.0
