1667.0,6.0,12.0,25.0,3.0,4.0,67.0,1.0,8.0
13.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,112.0,0.0,1.0,8.0,0.0,0.0
0.0,0.0,1.0,0.0,37.0,0.0,22.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,121.0,2.0,0.0,0.0
56.0,1.0,0.0,5.0,6.0,2.0,309.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
19.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,103.0
