filename,commentLines,functionCount,functionLines,includeLines,totalLines,whitespaceLines
/cmpt816/linux/arch/x86/mm/pgtable.c,92,29,268,6,484,82
/cmpt816/linux/arch/x86/mm/physaddr.c,8,5,53,6,99,20
/cmpt816/linux/arch/x86/mm/gup.c,120,9,228,6,407,46
/cmpt816/linux/arch/x86/mm/setup_nx.c,9,3,39,5,61,6
/cmpt816/linux/arch/x86/mm/pat_rbtree.c,28,11,154,10,250,45
/cmpt816/linux/arch/x86/mm/tlb.c,77,16,188,13,329,43
/cmpt816/linux/arch/x86/mm/hugetlbpage.c,14,11,115,11,182,24
/cmpt816/linux/arch/x86/mm/numa.c,191,35,517,18,878,122
/cmpt816/linux/arch/x86/mm/numa_64.c,4,1,4,2,13,3
/cmpt816/linux/arch/x86/mm/amdtopology.c,21,3,125,19,197,31
/cmpt816/linux/arch/x86/mm/srat.c,19,11,153,14,223,32
/cmpt816/linux/arch/x86/platform/efi/quirks.c,87,10,142,12,291,45
/cmpt816/linux/arch/x86/platform/efi/efi.c,159,30,603,22,946,146
/cmpt816/linux/arch/x86/platform/efi/efi_64.c,81,30,350,24,604,115
/cmpt816/linux/arch/x86/realmode/init.c,16,3,76,5,123,23
/cmpt816/linux/arch/x86/realmode/rm/wakemain.c,12,4,53,2,83,13
/cmpt816/linux/arch/x86/realmode/rm/video-mode.c,0,0,0,1,2,1
/cmpt816/linux/arch/x86/realmode/rm/regs.c,0,0,0,1,2,1
/cmpt816/linux/arch/x86/realmode/rm/video-vga.c,0,0,0,1,2,1
/cmpt816/linux/arch/x86/realmode/rm/video-vesa.c,0,0,0,1,2,1
/cmpt816/linux/arch/x86/realmode/rm/video-bios.c,0,0,0,1,2,1
/cmpt816/linux/arch/x86/vdso/vma.c,42,11,176,15,301,48
/cmpt816/linux/arch/x86/vdso/vdso32-setup.c,21,5,46,8,121,21
/cmpt816/linux/arch/x86/vdso/vclock_gettime.c,53,17,209,12,352,55
/cmpt816/linux/arch/x86/vdso/vgetcpu.c,6,1,10,4,29,5
/cmpt816/linux/arch/x86/vdso/vdso-image-64.c,1,2,477,3,485,4
/cmpt816/linux/arch/x86/vdso/vdso32/vclock_gettime.c,4,0,0,1,31,9
/cmpt816/linux/arch/x86/vdso/vdso-image-32-int80.c,1,2,424,3,432,4
/cmpt816/linux/arch/x86/vdso/vdso-image-32-syscall.c,1,2,425,3,433,4
/cmpt816/linux/arch/x86/vdso/vdso-image-32-sysenter.c,1,2,426,3,434,4
/cmpt816/linux/kernel/fork.c,315,69,1262,72,2002,268
/cmpt816/linux/kernel/exec_domain.c,14,12,122,12,194,35
/cmpt816/linux/kernel/panic.c,146,24,260,15,518,64
/cmpt816/linux/kernel/cpu.c,157,43,453,19,801,117
/cmpt816/linux/kernel/exit.c,416,42,941,53,1634,194
/cmpt816/linux/kernel/softirq.c,176,44,448,17,785,111
/cmpt816/linux/kernel/resource.c,302,65,963,14,1542,196
/cmpt816/linux/kernel/sysctl.c,327,63,2060,57,2765,149
/cmpt816/linux/kernel/sysctl_binary.c,275,143,1106,17,1495,178
/cmpt816/linux/kernel/capability.c,180,15,185,9,447,56
/cmpt816/linux/kernel/ptrace.c,223,31,750,20,1202,173
/cmpt816/linux/kernel/user.c,45,10,135,9,229,29
/cmpt816/linux/kernel/signal.c,978,135,2088,32,3679,453
/cmpt816/linux/kernel/sys.c,312,64,1636,51,2385,303
/cmpt816/linux/kernel/kmod.c,201,21,353,23,695,91
/cmpt816/linux/kernel/workqueue.c,1796,163,2265,26,4913,672
/cmpt816/linux/kernel/pid.c,106,33,383,12,609,77
/cmpt816/linux/kernel/task_work.c,53,3,59,3,129,11
/cmpt816/linux/kernel/extable.c,51,8,67,8,145,15
/cmpt816/linux/kernel/params.c,102,57,632,9,955,138
/cmpt816/linux/kernel/kthread.c,204,32,374,14,693,78
/cmpt816/linux/kernel/sys_ni.c,16,1,4,3,232,17
/cmpt816/linux/kernel/nsproxy.c,34,10,173,12,260,37
/cmpt816/linux/kernel/notifier.c,237,25,210,7,560,48
/cmpt816/linux/kernel/ksysfs.c,22,18,138,12,244,28
/cmpt816/linux/kernel/cred.c,191,27,483,10,808,99
/cmpt816/linux/kernel/reboot.c,170,19,242,10,515,59
/cmpt816/linux/kernel/async.c,127,12,134,9,329,42
/cmpt816/linux/kernel/range.c,11,6,118,5,164,29
/cmpt816/linux/kernel/groups.c,30,14,192,7,281,44
/cmpt816/linux/kernel/smpboot.c,48,16,207,12,317,42
/cmpt816/linux/kernel/bpf/core.c,109,13,472,7,667,48
/cmpt816/linux/kernel/events/core.c,1461,339,5070,35,8380,1489
/cmpt816/linux/kernel/events/ring_buffer.c,75,19,240,5,418,84
/cmpt816/linux/kernel/events/callchain.c,19,11,133,3,210,47
/cmpt816/linux/kernel/events/hw_breakpoint.c,169,35,339,15,656,110
/cmpt816/linux/kernel/irq/irqdesc.c,106,43,395,9,649,103
/cmpt816/linux/kernel/irq/handle.c,89,6,72,7,198,27
/cmpt816/linux/kernel/irq/manage.c,502,64,945,10,1761,251
/cmpt816/linux/kernel/irq/spurious.c,162,12,221,8,468,56
/cmpt816/linux/kernel/irq/resend.c,36,2,36,5,92,10
/cmpt816/linux/kernel/irq/chip.c,267,47,532,8,978,140
/cmpt816/linux/kernel/irq/dummychip.c,20,5,32,4,62,8
/cmpt816/linux/kernel/irq/devres.c,52,6,59,4,140,18
/cmpt816/linux/kernel/irq/autoprobe.c,72,3,82,6,186,21
/cmpt816/linux/kernel/irq/irqdomain.c,302,48,681,16,1239,161
/cmpt816/linux/kernel/irq/proc.c,46,32,345,7,505,92
/cmpt816/linux/kernel/irq/migration.c,20,2,34,3,73,16
/cmpt816/linux/kernel/irq/pm.c,57,11,104,6,202,32
/cmpt816/linux/kernel/irq/msi.c,51,21,206,6,331,44
/cmpt816/linux/kernel/locking/mutex.c,331,35,427,9,978,137
/cmpt816/linux/kernel/locking/semaphore.c,91,13,123,7,264,29
/cmpt816/linux/kernel/locking/rwsem.c,30,16,88,6,187,44
/cmpt816/linux/kernel/locking/mcs_spinlock.c,82,5,83,3,209,31
/cmpt816/linux/kernel/locking/spinlock.c,56,35,179,6,400,41
/cmpt816/linux/kernel/locking/lglock.c,6,7,58,4,90,14
/cmpt816/linux/kernel/locking/rtmutex.c,749,47,615,7,1646,210
/cmpt816/linux/kernel/locking/rwsem-xadd.c,172,16,245,6,515,78
/cmpt816/linux/kernel/locking/qrwlock.c,60,3,49,6,133,15
/cmpt816/linux/kernel/power/qos.c,141,34,357,15,627,91
/cmpt816/linux/kernel/power/main.c,67,38,400,8,647,98
/cmpt816/linux/kernel/power/console.c,40,6,75,7,152,24
/cmpt816/linux/kernel/power/process.c,39,7,169,10,269,47
/cmpt816/linux/kernel/power/suspend.c,79,29,315,21,499,73
/cmpt816/linux/kernel/power/hibernate.c,240,44,693,21,1167,171
/cmpt816/linux/kernel/power/snapshot.c,650,111,1482,25,2626,347
/cmpt816/linux/kernel/power/swap.c,240,40,1051,20,1513,162
/cmpt816/linux/kernel/power/user.c,33,11,348,17,479,75
/cmpt816/linux/kernel/power/block_io.c,20,4,64,5,104,13
/cmpt816/linux/kernel/power/poweroff.c,10,4,20,7,47,7
/cmpt816/linux/kernel/printk/printk.c,776,106,1748,34,3085,397
/cmpt816/linux/kernel/rcu/update.c,262,35,336,20,778,83
/cmpt816/linux/kernel/rcu/srcu.c,323,30,270,10,694,62
/cmpt816/linux/kernel/rcu/tree.c,1367,113,1916,32,3789,332
/cmpt816/linux/kernel/sched/core.c,1877,348,4905,60,8405,1247
/cmpt816/linux/kernel/sched/proc.c,280,24,213,2,585,66
/cmpt816/linux/kernel/sched/clock.c,143,24,192,9,423,62
/cmpt816/linux/kernel/sched/cputime.c,208,46,473,7,853,125
/cmpt816/linux/kernel/sched/idle_task.c,21,12,62,1,110,19
/cmpt816/linux/kernel/sched/fair.c,2273,319,4397,12,8182,1298
/cmpt816/linux/kernel/sched/rt.c,381,125,1294,2,2152,394
/cmpt816/linux/kernel/sched/deadline.c,488,82,936,2,1744,275
/cmpt816/linux/kernel/sched/stop_task.c,17,14,80,1,137,30
/cmpt816/linux/kernel/sched/wait.c,183,38,314,7,625,69
/cmpt816/linux/kernel/sched/completion.c,137,16,114,2,301,23
/cmpt816/linux/kernel/sched/idle.c,106,12,121,9,276,38
/cmpt816/linux/kernel/sched/cpupri.c,118,5,91,5,249,33
/cmpt816/linux/kernel/sched/cpudeadline.c,46,12,143,4,228,33
/cmpt816/linux/kernel/sched/stats.c,13,8,105,5,146,23
/cmpt816/linux/kernel/sched/cpuacct.c,32,19,195,10,284,48
/cmpt816/linux/kernel/time/time.c,310,31,350,14,786,72
/cmpt816/linux/kernel/time/timer.c,571,86,861,29,1736,209
/cmpt816/linux/kernel/time/hrtimer.c,551,89,969,21,1866,264
/cmpt816/linux/kernel/time/itimer.c,47,10,195,8,302,44
/cmpt816/linux/kernel/time/posix-timers.c,247,47,646,18,1125,161
/cmpt816/linux/kernel/time/posix-cpu-timers.c,362,55,886,10,1477,179
/cmpt816/linux/kernel/time/timekeeping.c,571,71,947,18,1885,298
/cmpt816/linux/kernel/time/ntp.c,243,39,514,13,952,148
/cmpt816/linux/kernel/time/clocksource.c,357,56,562,9,1110,135
/cmpt816/linux/kernel/time/jiffies.c,50,6,46,5,136,20
/cmpt816/linux/kernel/time/timer_list.c,19,20,289,8,371,46
/cmpt816/linux/kernel/time/timeconv.c,47,5,58,2,128,17
/cmpt816/linux/kernel/time/posix-clock.c,22,26,308,7,447,104
/cmpt816/linux/kernel/time/alarmtimer.c,213,42,491,10,874,134
/cmpt816/linux/kernel/time/clockevents.c,185,35,408,7,732,100
/cmpt816/linux/kernel/time/tick-common.c,131,16,201,10,405,54
/cmpt816/linux/kernel/time/tick-broadcast.c,301,40,499,10,952,120
/cmpt816/linux/kernel/time/tick-broadcast-hrtimer.c,35,5,50,11,107,10
