37.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,4.0,0.0,1.0,1.0,5.0,0.0,0.0,2.0,23.0,1.0,0.0,13.0,2.0,0.0,4.0,0.0,7.0,7.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0
1.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,35.0,0.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,9.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,21.0,0.0,0.0,18.0,12.0,0.0,12.0,0.0,15.0,15.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,93.0,0.0,0.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,9.0,173.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,0.0,2.0,0.0,0.0,0.0,53.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,5.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
15.0,0.0,0.0,2.0,23.0,0.0,0.0,65.0,0.0,7.0,0.0,0.0,1.0,2.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,0.0,49.0,11.0,2.0,0.0,0.0,11.0,8.0,11.0,14.0,4.0,0.0,4.0,0.0,2.0,25.0,2.0,9.0,65.0,2.0,12.0,2.0,4.0,8.0,9.0,18.0,2.0,2.0,10.0,2.0,0.0,38.0,0.0,5.0,2.0,0.0,0.0,24.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,26.0,10.0,0.0,0.0,26.0,2.0,19.0,5.0,17.0,0.0,0.0,10.0,86.0,1.0,0.0,20.0,13.0,0.0,20.0,0.0,67.0,35.0,5.0,5.0,0.0,19.0,5.0,0.0,0.0,9.0
10.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,125.0,12.0,0.0,3.0,1.0,2.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,45.0,6.0,3.0,0.0,0.0,4.0,0.0,7.0,10.0,2.0,0.0,0.0,1.0,0.0,8.0,2.0,11.0,11.0,0.0,0.0,0.0,0.0,6.0,5.0,9.0,0.0,0.0,8.0,0.0,0.0,107.0,0.0,3.0,2.0,0.0,0.0,8.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,0.0,0.0,27.0,3.0,6.0,4.0,13.0,0.0,0.0,19.0,94.0,0.0,0.0,33.0,35.0,1.0,16.0,0.0,29.0,29.0,5.0,5.0,0.0,16.0,5.0,0.0,0.0,6.0
2.0,4.0,21.0,10.0,4.0,0.0,3.0,8.0,22.0,802.0,1.0,5.0,115.0,1.0,37.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63.0,0.0,5.0,0.0,51.0,10.0,6.0,52.0,0.0,20.0,5.0,17.0,12.0,6.0,5.0,5.0,5.0,7.0,21.0,8.0,7.0,12.0,0.0,55.0,5.0,10.0,3.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,83.0,5.0,5.0,6.0,5.0,5.0,6.0,16.0,1.0,0.0,5.0,0.0,0.0,5.0,13.0,19.0,0.0,8.0,36.0,1.0,12.0,5.0,7.0,5.0,7.0,6.0,548.0,9.0,3.0,197.0,72.0,5.0,24.0,0.0,50.0,43.0,12.0,7.0,0.0,24.0,7.0,0.0,5.0,11.0
