1011.0,3.0,19.0,5.0,19.0,5.0,57.0,1.0,9.0
11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,72.0,0.0,8.0,0.0,2.0,0.0,0.0
2.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,8.0,8.0,73.0,0.0,0.0,0.0,8.0
15.0,0.0,0.0,9.0,0.0,85.0,0.0,0.0,0.0
32.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,120.0
