252.0,34.0,0.0,14.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,12.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,13.0,47.0,1.0,3.0,0.0,4.0,0.0,5.0,0.0,2.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,12.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,13.0,32.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,88.0,27.0,1302.0,4.0,13.0,107.0,42.0,10.0,9.0,16.0,89.0,67.0,4.0,2.0,0.0,0.0,9.0,14.0,20.0,2.0,4.0,96.0,2.0,3.0,0.0,41.0,9.0,3.0,2.0,0.0,6.0,3.0,0.0,2.0,1.0,12.0,12.0,35.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,5.0,4.0,74.0,0.0,2.0,6.0,23.0,14.0,2.0,14.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,14.0,24.0,2.0,8.0,5.0,35.0,1.0,5.0,3.0,40.0,0.0,0.0,10.0,20.0,8.0,0.0,74.0,4.0,17.0,0.0,7.0,5.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,2.0,1.0,26.0,7.0,1.0,735.0,5.0,30.0,3.0,13.0,11.0,301.0,0.0,0.0,0.0,177.0,8.0,0.0,23.0,0.0,0.0,34.0,26.0,8.0,26.0,0.0,0.0,16.0,6.0,4.0,2.0,3.0,3.0,9.0,3.0,2.0,2.0,2.0,1.0,8.0,6.0,0.0,2.0,8.0,3.0,1.0,5.0,47.0
17.0,0.0,0.0,4.0,32.0,0.0,21.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,1.0,0.0,6.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,10.0,0.0,51.0,0.0,1.0,397.0,1.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,15.0,12.0,0.0,2.0,0.0,5.0,4.0,2.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,24.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,7.0,2.0,5.0,0.0,0.0,5.0,17.0,2.0,0.0,10.0,0.0,2.0,2.0,13.0,0.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,6.0,18.0,2.0,6.0,0.0,6.0,0.0,4.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,76.0,0.0,27.0,0.0,8.0,9.0,39.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,16.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
13.0,8.0,0.0,23.0,0.0,0.0,16.0,302.0,28.0,3.0,3.0,20.0,3.0,0.0,0.0,4.0,0.0,18.0,49.0,10.0,0.0,0.0,18.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,37.0,3.0,2.0,0.0,0.0,4.0,1.0,27.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,15.0,9.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,19.0,0.0,6.0,0.0,2.0,1.0,0.0,2.0,4.0,0.0,1.0,6.0,2.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,1.0,0.0,6.0,119.0,12.0,1.0,0.0,0.0,33.0,58.0,0.0,0.0,0.0,41.0,0.0,8.0,36.0,1.0,0.0,50.0,12.0,44.0,3.0,0.0,3.0,46.0,0.0,8.0,8.0,0.0,1.0,16.0,1.0,8.0,6.0,1.0,0.0,13.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
11.0,13.0,0.0,18.0,0.0,1.0,3.0,42.0,186.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,22.0,48.0,21.0,2.0,4.0,36.0,0.0,2.0,0.0,13.0,6.0,2.0,0.0,0.0,40.0,5.0,0.0,0.0,0.0,5.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,2.0,2.0,2.0,0.0,0.0,2.0,16.0,8.0,4.0,2.0,15.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,31.0,2.0,10.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,46.0,4.0,6.0,0.0,6.0,4.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,2.0,0.0,9.0,4.0,6.0,146.0,0.0,0.0,2.0,3.0,55.0,70.0,0.0,0.0,0.0,60.0,2.0,6.0,27.0,0.0,0.0,42.0,12.0,30.0,6.0,0.0,0.0,52.0,6.0,8.0,6.0,2.0,0.0,18.0,2.0,6.0,8.0,2.0,0.0,7.0,7.0,0.0,2.0,0.0,2.0,0.0,4.0,24.0
9.0,15.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,45.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,10.0,111.0,1.0,0.0,0.0,1.0,16.0,43.0,0.0,0.0,0.0,35.0,0.0,1.0,23.0,0.0,0.0,9.0,25.0,8.0,11.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,10.0,20.0,0.0,1.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
